Kilométrage,Puissance fiscale,État du véhicule,Navigation GPS,Ordinateur de bord,Limiteur de vitesse,Climatisation,Intérieur cuir,Radar de recul,age_voiture,km_par_an,score_options,voiture_recente,Transmission_enc,Marque_enc,Modèle_enc,ville_enc
1.1613916977827927,-0.9246900118974765,-0.45383617774164,1.1029014051282926,-1.0023971268913332,-1.0737415714217795,0.8326123006797599,-0.7292357925087019,-1.051048641824156,1.049828012547895,-0.17697981981852215,-0.20677516615845534,-1.3281455448237947,1.1465841322876367,-0.786368633325027,-0.7476413464391063,0.7745792531358223
1.7068706359258097,0.5245114701632342,-0.45383617774164,-0.9066993616566089,-1.0023971268913332,-1.0737415714217795,-1.2010391861657357,-0.7292357925087019,-1.051048641824156,3.55348727698554,-0.7429870747810975,-1.2390033860650074,-1.3281455448237947,1.1465841322876367,-3.384671902392102,-2.3981007436523925,-0.04702299413896123
0.6159127596397759,1.2491122111935895,-0.45383617774164,1.1029014051282926,0.9976086055845276,0.9313227936922143,0.8326123006797599,1.3712985707405017,0.9514307523050902,0.870995207945206,-0.37290540807479816,1.1695291270502806,-1.3281455448237947,-0.8721557989860056,1.4999467529379515,0.49217731225459327,0.9011843233836936
-1.0614349751500012,0.5245114701632342,-0.45383617774164,1.1029014051282926,0.9976086055845276,0.9313227936922143,0.8326123006797599,1.3712985707405017,0.9514307523050902,-0.9173328380816835,-0.37036563193073535,1.1695291270502806,0.7529295293707214,-0.8721557989860056,0.007885259630066397,1.2230235461892716,0.7745792531358223
1.7068706359258097,-0.9246900118974765,-0.45383617774164,-0.9066993616566089,-1.0023971268913332,0.9313227936922143,0.8326123006797599,-0.7292357925087019,0.9514307523050902,1.049828012547895,0.10602380766276526,0.13730090714372864,-1.3281455448237947,1.1465841322876367,-0.5698876433310661,-0.4610282435919543,-0.3100733648448079
0.19316658257893773,-0.9246900118974765,-0.45383617774164,1.1029014051282926,0.9976086055845276,0.9313227936922143,0.8326123006797599,1.3712985707405017,0.9514307523050902,-0.20200161967092772,0.23337544002934474,1.1695291270502806,0.7529295293707214,1.1465841322876367,-0.610683028327131,-0.4491777267258818,0.7745792531358223
-1.563875625073534,-0.2000892708671211,-0.45383617774164,-0.9066993616566089,-1.0023971268913332,-1.0737415714217795,-1.2010391861657357,-0.7292357925087019,-1.051048641824156,-0.02316881506823876,-1.5900664574674004,-1.2390033860650074,0.7529295293707214,1.1465841322876367,-0.884341878776799,-0.9212302974114308,0.9011843233836936
-0.27049051484262665,-1.6492907529278318,-0.45383617774164,1.1029014051282926,0.9976086055845276,-1.0737415714217795,0.8326123006797599,-0.7292357925087019,-1.051048641824156,0.1556639895344502,-0.5464567779190922,0.13730090714372864,-1.3281455448237947,1.1465841322876367,-1.5702496385918217,-1.0058091968459992,-1.8758658155927885
-0.21594262102832495,-0.9246900118974765,-0.45383617774164,-0.9066993616566089,-1.0023971268913332,0.9313227936922143,-1.2010391861657357,-0.7292357925087019,-1.051048641824156,0.3344967941371392,-0.6113903880022987,-0.5508512394606393,-1.3281455448237947,1.1465841322876367,-0.5698876433310661,0.07779825416387562,0.7745792531358223
0.7522824941755301,0.5245114701632342,-0.45383617774164,1.1029014051282926,-1.0023971268913332,0.9313227936922143,0.8326123006797599,-0.7292357925087019,0.9514307523050902,1.049828012547895,-0.3892325404294879,0.4813769804459126,-1.3281455448237947,-0.8721557989860056,1.540158217285631,-0.6571269411289369,0.7745792531358223
-0.8841543202535207,-0.9246900118974765,-0.45383617774164,-0.9066993616566089,-1.0023971268913332,-1.0737415714217795,-1.2010391861657357,-0.7292357925087019,-1.051048641824156,-0.3808344242736167,-0.766570710404538,-1.2390033860650074,0.7529295293707214,1.1465841322876367,-0.884341878776799,-0.4460121777000129,-1.2804566876611954
-0.3523123555640792,0.5245114701632342,-0.45383617774164,1.1029014051282926,-1.0023971268913332,0.9313227936922143,0.8326123006797599,-0.7292357925087019,0.9514307523050902,-0.7385000334789946,0.611892791785567,0.4813769804459126,0.7529295293707214,-0.8721557989860056,1.4999467529379515,1.1898077756290741,0.7745792531358223
-0.0659359130389953,0.5245114701632342,-0.45383617774164,-0.9066993616566089,-1.0023971268913332,-1.0737415714217795,-1.2010391861657357,-0.7292357925087019,-1.051048641824156,-1.0961656426843724,3.8558218717898267,-1.2390033860650074,0.7529295293707214,-0.8721557989860056,0.3448027307861182,1.0954147936371994,0.7745792531358223
-0.21594262102832495,-0.9246900118974765,-0.45383617774164,-0.9066993616566089,-1.0023971268913332,-1.0737415714217795,-1.2010391861657357,-0.7292357925087019,-1.051048641824156,-0.3808344242736167,0.0423479914794757,-1.2390033860650074,0.7529295293707214,1.1465841322876367,-0.884341878776799,-0.9212302974114308,-1.2205978864553169
-0.6932366919034647,0.5245114701632342,-0.45383617774164,1.1029014051282926,0.9976086055845276,0.9313227936922143,0.8326123006797599,-0.7292357925087019,0.9514307523050902,-0.3808344242736167,-0.5354510812948199,0.8254530537480966,0.7529295293707214,-0.8721557989860056,-0.5698876433310661,0.6420307219894044,-0.04702299413896123
-1.0614349751500012,-0.9246900118974765,-0.45383617774164,1.1029014051282926,-1.0023971268913332,0.9313227936922143,0.8326123006797599,-0.7292357925087019,0.9514307523050902,-0.5596672288763056,-0.8590185620484253,0.4813769804459126,0.7529295293707214,1.1465841322876367,-0.610683028327131,0.27728800673707915,-1.0471995768350963
-0.3114014352033529,0.5245114701632342,2.2034382648297384,1.1029014051282926,0.9976086055845276,0.9313227936922143,0.8326123006797599,1.3712985707405017,0.9514307523050902,-0.7385000334789946,0.686181243999405,1.1695291270502806,0.7529295293707214,-0.8721557989860056,1.540158217285631,1.1478836291665013,0.9011843233836936
1.011384989793463,-0.9246900118974765,-0.45383617774164,-0.9066993616566089,-1.0023971268913332,-1.0737415714217795,-1.2010391861657357,-0.7292357925087019,-1.051048641824156,1.049828012547895,-0.2548058173758763,-1.2390033860650074,-1.3281455448237947,1.1465841322876367,0.3448027307861182,-1.1390036186131076,0.9011843233836936
0.20680355603251316,0.5245114701632342,-0.45383617774164,1.1029014051282926,0.9976086055845276,0.9313227936922143,0.8326123006797599,1.3712985707405017,0.9514307523050902,-0.02316881506823876,0.01758517407486303,1.1695291270502806,0.7529295293707214,-0.8721557989860056,1.4999467529379515,2.1758930341388982,-0.04702299413896123
-0.9523391875213978,0.5245114701632342,-0.45383617774164,-0.9066993616566089,0.9976086055845276,-1.0737415714217795,0.8326123006797599,-0.7292357925087019,0.9514307523050902,-0.20200161967092772,-0.9552397953920633,0.13730090714372864,0.7529295293707214,-0.8721557989860056,0.11315077260385449,-0.7016428232413958,-1.8758658155927885
-0.9796131344285486,-0.9246900118974765,-0.45383617774164,1.1029014051282926,-1.0023971268913332,0.9313227936922143,0.8326123006797599,-0.7292357925087019,-1.051048641824156,-0.7385000334789946,-0.5271968088266156,0.13730090714372864,0.7529295293707214,1.1465841322876367,0.24664440782586244,0.5194582922106015,-0.04702299413896123
-0.6155059432180848,1.2491122111935895,-0.45383617774164,-0.9066993616566089,-1.0023971268913332,-1.0737415714217795,-1.2010391861657357,-0.7292357925087019,-1.051048641824156,-0.7385000334789946,0.13397041587654257,-0.8949273127628233,0.7529295293707214,1.1465841322876367,-0.5927645723307434,-0.4199843301539812,-1.8758658155927885
